PID:  2646
(600.0, 2600.0, 3.141592653589793)

setting speed to 200.00 0.00
(506.520699824821, 2599.7477470741273, -3.141592653589793)
(505.38623730088653, 2599.74590849122, -3.1383513278360895)
(504.25177477695206, 2599.744069908312, -3.141592653589793)
(503.344203565915, 2599.744069908312, -3.141592653589793)
(502.2097410419805, 2599.74590849122, 3.1383513278360895)
(501.07527851804605, 2599.7477470741273, 3.141592653589793)
(500.167707307009, 2599.7477470741273, 3.141592653589793)
(499.0332447830745, 2599.749585657035, 3.1383513278360895)
(497.89878225914003, 2599.7514242399425, 3.141592653589793)
(497.89878225914003, 2599.7514242399425, 3.141592653589793)
(496.76431973520556, 2599.75326282285, 3.1383513278360895)
(495.85675329172335, 2599.756204551639, 3.1383513278360895)
(494.94918684824114, 2599.7591462804276, 3.1383513278360895)
(493.58783718301777, 2599.7635588736102, 3.1383513278360895)
(492.4533865779547, 2599.769074603016, 3.135110002082386)
(491.3189359728916, 2599.774590332422, 3.1383513278360895)
(490.4113695294094, 2599.777532061211, 3.1383513278360895)
(489.5038030859272, 2599.7804737899996, 3.1383513278360895)
(488.3693524808641, 2599.7859895194056, 3.135110002082386)
(487.00802426956227, 2599.7948146594117, 3.135110002082386)
(486.1004721286944, 2599.8006980860823, 3.135110002082386)
(484.9660215236313, 2599.8062138154883, 3.1383513278360895)
(483.8315709185682, 2599.811729544894, 3.135110002082386)
(482.69712031350514, 2599.8172452743, 3.1383513278360895)
(481.56266970844206, 2599.822761003706, 3.135110002082386)
(480.428219103379, 2599.828276733112, 3.1383513278360895)
(479.52065265989677, 2599.831218461901, 3.1383513278360895)
(478.61308621641456, 2599.8341601906895, 3.1383513278360895)
(477.2517365511912, 2599.838572783872, 3.1383513278360895)
(477.2517365511912, 2599.838572783872, 3.1383513278360895)
(476.344170107709, 2599.841514512661, 3.1383513278360895)
(474.9828204424856, 2599.8459271058437, 3.1383513278360895)
(474.0752539990034, 2599.8488688346324, 3.1383513278360895)
(472.9407914750689, 2599.85070741754, 3.141592653589793)
(471.80632895113445, 2599.8525460004475, 3.1383513278360895)
(470.6718664272, 2599.854384583355, 3.141592653589793)
(469.5374039032655, 2599.8562231662627, 3.1383513278360895)
(468.6298374597833, 2599.8591648950514, 3.1383513278360895)
(467.4953749358488, 2599.861003477959, 3.141592653589793)
(466.58780372481175, 2599.861003477959, 3.141592653589793)
(465.4533412008773, 2599.8591648950514, -3.1383513278360895)
(464.3188786769428, 2599.857326312144, -3.141592653589793)
(463.41130746590574, 2599.857326312144, -3.141592653589793)
(462.04995064935014, 2599.857326312144, -3.141592653589793)
(461.14237943831307, 2599.857326312144, -3.141592653589793)
(460.0079169143786, 2599.8554877292363, -3.1383513278360895)
(459.1003504708964, 2599.8525460004475, -3.1383513278360895)
(457.9658879469619, 2599.85070741754, -3.141592653589793)
(456.83142542302744, 2599.8488688346324, -3.1383513278360895)
(455.69696289909297, 2599.847030251725, -3.141592653589793)
(454.5625003751585, 2599.8451916688173, -3.1383513278360895)
(454.5625003751585, 2599.8451916688173, -3.1383513278360895)
(453.6549339316763, 2599.8422499400285, -3.1383513278360895)
(452.5204714077418, 2599.840411357121, -3.141592653589793)
(451.38600888380734, 2599.8385727742134, -3.1383513278360895)
(450.25154635987286, 2599.836734191306, -3.141592653589793)
(449.1170838359384, 2599.8348956083983, -3.1383513278360895)
(448.2095173924562, 2599.8319538796095, -3.1383513278360895)
(447.30195094897397, 2599.8290121508207, -3.1383513278360895)
(445.9406012837506, 2599.824599557638, -3.1383513278360895)
(445.0330348402684, 2599.8216578288493, -3.1383513278360895)
(443.8985723163339, 2599.8198192459417, -3.141592653589793)
(442.76410979239944, 2599.817980663034, -3.1383513278360895)
(441.8565433489172, 2599.8150389342454, -3.1383513278360895)
(440.948976905435, 2599.8120972054567, -3.1383513278360895)
(439.58762724021165, 2599.807684612274, -3.1383513278360895)
(438.68006079672944, 2599.8047428834852, -3.1383513278360895)
(437.31871113150606, 2599.8003302903026, -3.1383513278360895)
(436.41114468802385, 2599.797388561514, -3.1383513278360895)
(435.50357824454164, 2599.794446832725, -3.1383513278360895)
(434.59601180105943, 2599.7915051039363, -3.1383513278360895)
(434.59601180105943, 2599.7915051039363, -3.1383513278360895)
(433.23466213583606, 2599.7870925107536, -3.1383513278360895)
(432.1001996119016, 2599.785253927846, -3.141592653589793)
(431.1926284008645, 2599.785253927846, -3.141592653589793)
(430.05816587693005, 2599.7834153449385, -3.1383513278360895)
(429.15059943344784, 2599.7804736161497, -3.1383513278360895)
(428.01613690951336, 2599.778635033242, -3.141592653589793)
(426.8816743855789, 2599.7767964503346, -3.1383513278360895)
(425.7472118616444, 2599.774957867427, -3.141592653589793)
(424.61274933770994, 2599.7731192845195, -3.1383513278360895)
(423.70518289422773, 2599.7701775557307, -3.1383513278360895)
(422.57072037029326, 2599.768338972823, -3.141592653589793)
(421.6631491592562, 2599.768338972823, -3.141592653589793)
(420.3017923427006, 2599.768338972823, -3.141592653589793)
(419.3942211316635, 2599.768338972823, -3.141592653589793)
(418.48664992062646, 2599.768338972823, -3.141592653589793)
(417.352187396692, 2599.7665003899156, -3.1383513278360895)
(416.2177248727575, 2599.764661807008, -3.141592653589793)
(415.31015366172045, 2599.764661807008, -3.141592653589793)
(414.175691137786, 2599.7665003899156, 3.1383513278360895)
(413.0412286138515, 2599.768338972823, 3.141592653589793)
(413.0412286138515, 2599.768338972823, 3.141592653589793)
(412.13365740281444, 2599.768338972823, 3.141592653589793)
(411.22608619177737, 2599.768338972823, 3.141592653589793)
(410.0916236678429, 2599.7665003899156, -3.1383513278360895)
(409.1840572243607, 2599.763558661127, -3.1383513278360895)
(408.0495947004262, 2599.7617200782192, -3.141592653589793)
(407.14202348938915, 2599.7617200782192, -3.141592653589793)
(405.78066667283355, 2599.7617200782192, -3.141592653589793)
(404.8730954617965, 2599.7617200782192, -3.141592653589793)
(403.738632937862, 2599.7598814953117, -3.1383513278360895)
(402.8310664943798, 2599.756939766523, -3.1383513278360895)
(401.6966039704453, 2599.7551011836154, -3.141592653589793)
(400.56214144651085, 2599.753262600708, -3.1383513278360895)
(399.4276789225764, 2599.7514240178, -3.141592653589793)
(398.5201077115393, 2599.7514240178, -3.141592653589793)
(397.38564518760484, 2599.7495854348927, -3.1383513278360895)
(396.25118266367036, 2599.747746851985, -3.141592653589793)
(395.3436114526333, 2599.747746851985, -3.141592653589793)
(393.9822546360777, 2599.747746851985, -3.141592653589793)
(393.07468342504063, 2599.747746851985, -3.141592653589793)
(391.94022090110616, 2599.7459082690775, -3.1383513278360895)
(391.94022090110616, 2599.7459082690775, -3.1383513278360895)
(391.03265445762395, 2599.7429665402888, -3.1383513278360895)
(389.8981919336895, 2599.741127957381, -3.141592653589793)
(388.763729409755, 2599.7392893744736, -3.1383513278360895)
(387.6292668858205, 2599.737450791566, -3.141592653589793)
(386.49480436188605, 2599.7356122086585, -3.1383513278360895)
(385.58723791840384, 2599.7326704798697, -3.1383513278360895)
(384.45277539446937, 2599.730831896962, -3.141592653589793)
(383.3183128705349, 2599.7289933140546, -3.1383513278360895)
(382.1838503466004, 2599.727154731147, -3.141592653589793)
(381.27627913556336, 2599.727154731147, -3.141592653589793)
(380.1418166116289, 2599.7253161482395, -3.1383513278360895)
(379.2342501681467, 2599.7223744194507, -3.1383513278360895)
(378.32668372466446, 2599.719432690662, -3.1383513278360895)
(376.9653340594411, 2599.7150200974793, -3.1383513278360895)
(376.0577676159589, 2599.7120783686905, -3.1383513278360895)
(374.9233050920244, 2599.710239785783, -3.141592653589793)
(373.78884256808993, 2599.7084012028754, -3.1383513278360895)
(372.8812761246077, 2599.7054594740866, -3.1383513278360895)
(371.9737096811255, 2599.702517745298, -3.1383513278360895)
(370.83925907606243, 2599.697002015892, -3.135110002082386)
(370.83925907606243, 2599.697002015892, -3.135110002082386)
(369.70480847099935, 2599.691486286486, -3.1383513278360895)
(368.79724202751714, 2599.6885445576972, -3.1383513278360895)
(367.43589236229377, 2599.6841319645146, -3.1383513278360895)
(366.52832591881156, 2599.681190235726, -3.1383513278360895)
(365.62075947532935, 2599.678248506937, -3.1383513278360895)
(364.48630887026627, 2599.672732777531, -3.135110002082386)
(363.5787567293984, 2599.6668493508605, -3.135110002082386)
(362.4443061243353, 2599.6613336214546, -3.1383513278360895)
(361.53673491329823, 2599.6613336214546, 3.138351327836089)
(360.629168469816, 2599.6642753502433, 3.138351327836089)
(359.7216020263338, 2599.667217079032, 3.138351327836089)
(358.58713950239934, 2599.6690556619396, 3.1415926535897927)
(357.45267697846486, 2599.670894244847, 3.138351327836089)
(356.0913273132415, 2599.67530683803, 3.138351327836089)
(355.1837608697593, 2599.6782485668186, 3.138351327836089)
(354.0492983458248, 2599.680087149726, 3.1415926535897927)
(353.14172713478774, 2599.680087149726, 3.1415926535897927)
(351.78037031823214, 2599.680087149726, 3.1415926535897927)
(350.64590779429767, 2599.6819257326338, 3.138351327836089)
(349.73834135081546, 2599.6848674614225, 3.138351327836089)
(349.73834135081546, 2599.6848674614225, 3.138351327836089)
(348.603878826881, 2599.68670604433, 3.1415926535897927)
(347.6963076158439, 2599.68670604433, 3.1415926535897927)
(346.78873640480685, 2599.68670604433, 3.1415926535897927)
(345.42737958825126, 2599.68670604433, 3.1415926535897927)
(344.2929170643168, 2599.6885446272377, 3.138351327836089)
(343.3853506208346, 2599.6914863560264, 3.138351327836089)
(342.47778417735236, 2599.694428084815, 3.138351327836089)
(341.3433216534179, 2599.6962666677227, 3.1415926535897927)
(340.2088591294834, 2599.6981052506303, 3.138351327836089)
(339.07439660554894, 2599.699943833538, 3.1415926535897927)
(337.93993408161447, 2599.7017824164454, 3.138351327836089)
(337.03236763813226, 2599.704724145234, 3.138351327836089)
(335.8979051141978, 2599.7065627281418, 3.1415926535897927)
(334.7634425902633, 2599.7084013110493, 3.138351327836089)
(333.40209292503994, 2599.712813904232, 3.138351327836089)
(332.4945264815577, 2599.7157556330208, 3.138351327836089)
(331.5869600380755, 2599.7186973618095, 3.138351327836089)
(330.22561037285215, 2599.723109954992, 3.138351327836089)
(329.31804392936994, 2599.726051683781, 3.138351327836089)
(327.95669426414656, 2599.7304642769636, 3.138351327836089)
(327.95669426414656, 2599.7304642769636, 3.138351327836089)
(327.04912782066435, 2599.7334060057524, 3.138351327836089)
(325.9146652967299, 2599.73524458866, 3.1415926535897927)
(324.7802027727954, 2599.7370831715675, 3.138351327836089)
(323.41885310757203, 2599.74149576475, 3.138351327836089)
(322.5112866640898, 2599.744437493539, 3.138351327836089)
(321.6037202206076, 2599.7473792223277, 3.138351327836089)
(320.24237055538424, 2599.7517918155104, 3.138351327836089)
(319.33480411190203, 2599.754733544299, 3.138351327836089)
(317.97345444667866, 2599.759146137482, 3.138351327836089)
(317.06588800319645, 2599.7620878662706, 3.138351327836089)
(316.15832155971424, 2599.7650295950593, 3.138351327836089)
(314.79697189449087, 2599.769442188242, 3.138351327836089)
(313.88940545100866, 2599.7723839170308, 3.138351327836089)
(312.5280557857853, 2599.7767965102134, 3.138351327836089)
(311.6204893423031, 2599.779738239002, 3.138351327836089)
(310.4860268183686, 2599.7815768219098, 3.1415926535897927)
(309.57845560733153, 2599.7815768219098, 3.1415926535897927)
(308.21709879077594, 2599.7815768219098, 3.1415926535897927)
(307.30952757973887, 2599.7815768219098, 3.1415926535897927)
(306.1750650558044, 2599.7834154048173, 3.138351327836089)
(306.1750650558044, 2599.7834154048173, 3.138351327836089)
(305.0406025318699, 2599.785253987725, 3.1415926535897927)
(304.13303132083286, 2599.785253987725, 3.1415926535897927)
(302.9985687968984, 2599.7834154048173, -3.13835132783609)
(301.8641062729639, 2599.7815768219098, 3.1415926535897927)
(300.95653506192684, 2599.7815768219098, 3.1415926535897927)
(299.59517824537124, 2599.7815768219098, 3.1415926535897927)
(298.6876070343342, 2599.7815768219098, 3.1415926535897927)
(297.5531445103997, 2599.779738239002, -3.13835132783609)
(296.6455780669175, 2599.7767965102134, -3.13835132783609)
(295.7380116234353, 2599.7738547814247, -3.13835132783609)
(294.3766619582119, 2599.769442188242, -3.13835132783609)
(293.4690955147297, 2599.7665004594533, -3.13835132783609)
(292.10774584950633, 2599.7620878662706, -3.13835132783609)
(291.2001794060241, 2599.759146137482, -3.13835132783609)
(290.2926129625419, 2599.756204408693, -3.13835132783609)
(289.15816235747883, 2599.750688679287, -3.1351100020823863)
(288.02371175241575, 2599.745172949881, -3.13835132783609)
(287.11614530893354, 2599.7422312210924, -3.13835132783609)
(285.75479564371017, 2599.7378186279097, -3.13835132783609)
(285.75479564371017, 2599.7378186279097, -3.13835132783609)
(284.84722920022796, 2599.734876899121, -3.13835132783609)
(283.93966275674575, 2599.7319351703322, -3.13835132783609)
(282.80521215168267, 2599.7264194409263, -3.1351100020823863)
(281.6707615466196, 2599.7209037115204, -3.13835132783609)
(280.7631951031374, 2599.7179619827316, -3.13835132783609)
(279.401845437914, 2599.713549389549, -3.13835132783609)
(278.4942789944318, 2599.71060766076, -3.13835132783609)
(277.5867125509496, 2599.7076659319714, -3.13835132783609)
(276.6791461074674, 2599.7047242031826, -3.13835132783609)
(275.317796442244, 2599.70031161, -3.13835132783609)
(274.18333391830953, 2599.6984730270924, 3.1415926535897927)
(273.04887139437506, 2599.696634444185, -3.13835132783609)
(272.14130495089285, 2599.693692715396, -3.13835132783609)
(271.23373850741064, 2599.6907509866073, -3.13835132783609)
(270.09927598347616, 2599.6889124036998, 3.1415926535897927)
(268.73791916692056, 2599.6889124036998, 3.1415926535897927)
(267.8303479558835, 2599.6889124036998, 3.1415926535897927)
(266.695885431949, 2599.687073820792, -3.13835132783609)
(265.7883189884668, 2599.6841320920034, -3.13835132783609)
(264.65385646453234, 2599.682293509096, 3.1415926535897927)
(264.65385646453234, 2599.682293509096, 3.1415926535897927)
(263.7462852534953, 2599.682293509096, 3.1415926535897927)
(262.3849284369397, 2599.682293509096, 3.1415926535897927)
(261.4773572259026, 2599.682293509096, 3.1415926535897927)
(260.34289470196813, 2599.6804549261883, -3.13835132783609)
(259.20843217803366, 2599.6786163432807, 3.1415926535897927)
(258.3008609669966, 2599.6786163432807, 3.1415926535897927)
(257.1663984430621, 2599.6804549261883, 3.138351327836089)
(256.03193591912765, 2599.682293509096, 3.1415926535897927)
(255.1243647080906, 2599.682293509096, 3.1415926535897927)
(254.21679349705357, 2599.682293509096, 3.1415926535897927)
(252.855436680498, 2599.682293509096, 3.1415926535897927)
(251.94786546946096, 2599.682293509096, 3.1415926535897927)
(250.81340294552652, 2599.6841320920034, 3.138351327836089)
(249.90583650204428, 2599.687073820792, 3.138351327836089)
(248.77137397810984, 2599.6889124036998, 3.1415926535897927)
(247.8638027670728, 2599.6889124036998, 3.1415926535897927)
(246.95623155603576, 2599.6889124036998, 3.1415926535897927)
(245.5948747394802, 2599.6889124036998, 3.1415926535897927)
(244.68730352844315, 2599.6889124036998, 3.1415926535897927)
(243.5528410045087, 2599.6907509866073, 3.138351327836089)
(243.5528410045087, 2599.6907509866073, 3.138351327836089)
(242.64527456102647, 2599.693692715396, 3.138351327836089)
(241.51081203709202, 2599.6955312983036, 3.1415926535897927)
(240.60324082605499, 2599.6955312983036, 3.1415926535897927)
(239.24188400949942, 2599.6955312983036, 3.1415926535897927)
(238.10742148556497, 2599.697369881211, 3.138351327836089)
(237.19985504208273, 2599.70031161, 3.138351327836089)
(236.0653925181483, 2599.7021501929075, 3.1415926535897927)
(234.93092999421384, 2599.70031161, -3.13835132783609)
(233.7964674702794, 2599.6984730270924, 3.1415926535897927)
(232.66200494634495, 2599.70031161, 3.138351327836089)
(231.5275424224105, 2599.7021501929075, 3.1415926535897927)
(230.39307989847606, 2599.70031161, -3.13835132783609)
(229.25861737454161, 2599.6984730270924, 3.1415926535897927)
(229.25861737454161, 2599.6984730270924, 3.1415926535897927)
(228.35104616350458, 2599.6984730270924, 3.1415926535897927)
(226.989689346949, 2599.6984730270924, 3.1415926535897927)
(226.08211813591197, 2599.6984730270924, 3.1415926535897927)
(224.94765561197752, 2599.696634444185, -3.13835132783609)
(223.81319308804308, 2599.6947958612773, 3.1415926535897927)
(222.4518362714875, 2599.6947958612773, 3.1415926535897927)
(221.31737374755306, 2599.6929572783697, -3.13835132783609)
(220.40980730407082, 2599.690015549581, -3.13835132783609)
(219.27534478013638, 2599.6881769666734, 3.1415926535897927)
(217.9139879635808, 2599.6881769666734, 3.1415926535897927)
(217.00641675254377, 2599.6881769666734, 3.1415926535897927)
(215.87195422860933, 2599.686338383766, -3.13835132783609)
(214.73749170467488, 2599.6844998008582, 3.1415926535897927)
(214.73749170467488, 2599.6844998008582, 3.1415926535897927)
(213.3761348881193, 2599.6844998008582, 3.1415926535897927)
(212.46856367708227, 2599.6844998008582, 3.1415926535897927)
(211.33410115314783, 2599.6826612179507, -3.13835132783609)
(210.19963862921338, 2599.680822635043, 3.1415926535897927)
(209.29206741817634, 2599.680822635043, 3.1415926535897927)
(207.93071060162077, 2599.680822635043, 3.1415926535897927)
(207.02313939058374, 2599.680822635043, 3.1415926535897927)
(205.8886768666493, 2599.6789840521355, -3.13835132783609)
(204.75421434271485, 2599.677145469228, 3.1415926535897927)
(203.8466431316778, 2599.677145469228, 3.1415926535897927)
(202.48528631512224, 2599.677145469228, 3.1415926535897927)
(201.5777151040852, 2599.677145469228, 3.1415926535897927)
(200.44325258015076, 2599.6753068863204, -3.13835132783609)

setting speed to 0.00 1.05

setting speed to 200.00 0.00
(190.11784915891792, 2599.8974078915194, -1.631134852363833)
(190.11784915891792, 2599.8974078915194, -1.6246522008564255)
(190.11784915891792, 2599.8974078915194, -1.618169549349018)
(190.10747185376684, 2599.670752524317, -1.6149282235953142)
(190.10747185376684, 2599.670752524317, -1.6149282235953142)
(190.08892147172608, 2599.2173462395103, -1.6084455720879067)
(190.07184082202664, 2598.763882208763, -1.6084455720879067)
(190.0473222491232, 2598.0836455329813, -1.6052042463342029)
(190.03988438935318, 2597.856874674655, -1.601962920580499)
(190.01160306514785, 2596.9497442155675, -1.601962920580499)
(189.99893262741261, 2596.4961355342316, -1.5954802690730916)
(189.97653246691286, 2595.588840799367, -1.5954802690730916)
(189.9541323064131, 2594.6815460645025, -1.5954802690730916)
(189.93843502179004, 2594.0010486796796, -1.5922389433193878)
(189.9189758116012, 2593.0936861048276, -1.5922389433193878)
(189.9054843192739, 2592.413141414796, -1.588997617565684)
(189.888966263838, 2591.505720532874, -1.588997617565684)
(189.888966263838, 2591.505720532874, -1.588997617565684)
(189.8724482084021, 2590.598299650952, -1.588997617565684)
(189.85593015296618, 2589.69087876903, -1.588997617565684)
(189.83941209753027, 2588.783457887108, -1.588997617565684)
(189.82060283371786, 2587.649149811586, -1.58575629181198)
(189.80702610657661, 2586.7416801561244, -1.58575629181198)
(189.79189359711086, 2585.6073170723826, -1.5825149660582762)
(189.7812583409039, 2584.699808177424, -1.5825149660582762)
(189.77062308469692, 2583.7922992824656, -1.5825149660582762)
(189.75916748856275, 2582.6578931083304, -1.5792736403045724)
(189.75147381502597, 2581.75035450833, -1.5792736403045724)
(189.74369525257796, 2580.6159171620807, -1.5760323145508686)
(189.73894324254255, 2579.708358391805, -1.5760323145508686)
(189.73894324254255, 2579.708358391805, -1.5760323145508686)
(189.73484179550374, 2578.5739017920487, -1.5727909887971647)
(189.73074034846493, 2577.439445192292, -1.5760323145508686)
(189.72663890142613, 2576.3049885925357, -1.5727909887971647)
(189.72253745438732, 2575.170531992779, -1.5760323145508686)
(189.71843600734852, 2574.0360753930227, -1.5727909887971647)
(189.71801171880944, 2572.901611458568, -1.5695496630434609)
(189.71758743027036, 2571.767147524113, -1.5727909887971647)
(189.7148719853575, 2570.405793415756, -1.5727909887971647)
(189.71306168874892, 2569.4982240101845, -1.5727909887971647)
(189.71034624383606, 2568.136869901827, -1.5727909887971647)
(189.70624479679725, 2567.0024133020706, -1.5760323145508686)
(189.70214334975844, 2565.867956702314, -1.5727909887971647)
(189.69804190271964, 2564.7335001025576, -1.5760323145508686)
(189.69804190271964, 2564.7335001025576, -1.5760323145508686)
(189.6909138876665, 2563.3721619471444, -1.5760323145508686)
(189.6868124406277, 2562.237705347388, -1.5727909887971647)
(189.6827109935889, 2561.1032487476314, -1.5760323145508686)
(189.67558297853577, 2559.741910592218, -1.5760323145508686)
(189.67148153149697, 2558.6074539924616, -1.5727909887971647)
(189.66738008445816, 2557.472997392705, -1.5760323145508686)
(189.66025206940503, 2556.111659237292, -1.5760323145508686)
(189.65615062236623, 2554.9772026375354, -1.5727909887971647)
(189.65204917532742, 2553.842746037779, -1.5760323145508686)
(189.6449211602743, 2552.4814078823656, -1.5760323145508686)
(189.64016915023888, 2551.57384911209, -1.5760323145508686)
(189.63606770320007, 2550.4393925123336, -1.5727909887971647)
(189.63606770320007, 2550.4393925123336, -1.5727909887971647)
(189.6333522582872, 2549.0780384039763, -1.5727909887971647)
(189.6292508112484, 2547.94358180422, -1.5760323145508686)
(189.6251493642096, 2546.8091252044633, -1.5727909887971647)
(189.62104791717078, 2545.6746686047068, -1.5760323145508686)
(189.61391990211766, 2544.3133304492935, -1.5760323145508686)
(189.60916789208224, 2543.405771679018, -1.5760323145508686)
(189.60506644504343, 2542.2713150792615, -1.5727909887971647)
(189.60235100013057, 2540.909960970904, -1.5727909887971647)
(189.59824955309176, 2539.7755043711477, -1.5760323145508686)
(189.59349754305634, 2538.867945600872, -1.5760323145508686)
(189.58939609601754, 2537.7334890011157, -1.5727909887971647)
(189.58758579940897, 2536.8259195955443, -1.5727909887971647)
(189.58758579940897, 2536.8259195955443, -1.5727909887971647)
(189.5848703544961, 2535.464565487187, -1.5727909887971647)
(189.5807689074573, 2534.3301088874305, -1.5760323145508686)
(189.5766674604185, 2533.195652287674, -1.5727909887971647)
(189.57485716380992, 2532.2880828821026, -1.5727909887971647)
(189.57214171889706, 2530.9267287737453, -1.5727909887971647)
(189.5703314222885, 2530.019159368174, -1.5727909887971647)
