X=  484.28615, Y=  2600.22725, th=  3.14159 
X=  483.15169, Y=  2600.22908, th=  3.13835 
X=  482.01722, Y=  2600.23092, th=  3.14159 
X=  481.10965, Y=  2600.23092, th=  3.14159 
X=  480.20208, Y=  2600.23092, th=  3.14159 
X=  478.84072, Y=  2600.23092, th=  3.14159 
X=  477.70626, Y=  2600.23276, th=  3.13835 
X=  476.57180, Y=  2600.23460, th=  3.14159 
X=  475.66423, Y=  2600.23460, th=  3.14159 
X=  474.75666, Y=  2600.23460, th=  3.14159 
X=  473.39530, Y=  2600.23460, th=  3.14159 
X=  472.26084, Y=  2600.23644, th=  3.13835 
X=  471.12638, Y=  2600.23828, th=  3.14159 
X=  470.21880, Y=  2600.23828, th=  3.14159 
X=  469.31123, Y=  2600.23828, th=  3.14159 
X=  467.94988, Y=  2600.23828, th=  3.14159 
X=  467.04231, Y=  2600.23828, th=  3.14159 
X=  465.68095, Y=  2600.23828, th=  3.14159 
X=  464.77338, Y=  2600.23828, th=  3.14159 
X=  463.86581, Y=  2600.23828, th=  3.14159 
X=  462.73134, Y=  2600.23644, th=  -3.13835 
X=  461.59688, Y=  2600.23460, th=  -3.14159 
X=  460.46242, Y=  2600.23276, th=  -3.13835 
X=  459.32796, Y=  2600.23092, th=  -3.14159 
X=  458.42038, Y=  2600.23092, th=  -3.14159 
X=  457.51281, Y=  2600.23092, th=  -3.14159 
X=  456.15146, Y=  2600.23092, th=  -3.14159 
X=  455.24389, Y=  2600.23092, th=  -3.14159 
X=  453.88253, Y=  2600.23092, th=  -3.14159 
X=  452.97496, Y=  2600.23092, th=  -3.14159 
X=  452.06739, Y=  2600.23092, th=  -3.14159 
X=  451.15981, Y=  2600.23092, th=  -3.14159 
X=  449.79846, Y=  2600.23092, th=  -3.14159 
X=  448.89089, Y=  2600.23092, th=  -3.14159 
X=  447.52953, Y=  2600.23092, th=  -3.14159 
X=  446.62196, Y=  2600.23092, th=  -3.14159 
X=  445.71439, Y=  2600.23092, th=  -3.14159 
X=  444.57993, Y=  2600.22908, th=  -3.13835 
X=  443.44546, Y=  2600.22725, th=  -3.14159 
X=  442.53789, Y=  2600.22725, th=  -3.14159 
X=  441.17653, Y=  2600.22725, th=  -3.14159 
X=  440.26896, Y=  2600.22725, th=  -3.14159 
X=  439.36139, Y=  2600.22725, th=  -3.14159 
X=  438.22693, Y=  2600.22541, th=  -3.13835 
X=  437.09247, Y=  2600.22357, th=  -3.14159 
